feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,score
6.2,0.31,0.23,3.3,1,0.052,34,113,27,0.99429,3.16,10,0.48,8.4,5
8,0.27,0.33,1.2,0.7,0.05,41,103,46,0.99002,3,62,0.45,12.4,6
8,0.27,0.33,1.2,1,0.05,41,103,17,0.99002,3,72,0.45,12.4,6
6.5,0.41,0.22,4.8,0.5,0.052,49,142,32,0.9946,3.14,77,0.62,9.2,5
6.2,0.31,0.23,3.3,1,0.052,34,113,22,0.99429,3.16,49,0.48,8.4,5
6.7,0.37,0.25,2.5,0.85,0.028,24,84,48,0.9909,3.14,90,0.36,11.7,6
6.6,0.21,0.5,8.7,0.65,0.036,41,191,32,0.99294,2.96,35,0.56,11,6
7.5,0.26,0.31,1.6,0.85,0.032,36,109,23,0.99044,2.97,36,NA,11.9,6
7.5,0.34,0.28,4,0.65,0.028,46,100,11,0.98958,3.2,29,0.5,13.2,7
6.7,0.37,0.25,2.5,1,0.028,24,84,49,0.9909,3.14,46,0.36,11.7,6
6.4,0.32,0.23,16.2,0.9,0.055,NA,176,33,0.9986,3.26,5,0.54,9.1,5
6.7,0.24,0.32,9,0.9,0.023,20,109,30,0.99262,3.34,39,0.35,12.6,6
6.4,0.32,0.23,16.2,0.6,0.055,36,176,10,0.9986,3.26,66,0.54,9.1,5
7.1,0.39,0.79,1.4,0.95,0.194,23,90,41,0.99212,3.17,91,0.46,10.5,6
8.2,0.31,0.43,7,0.85,0.047,18,87,44,0.99628,3.23,4,0.64,10.6,5
6.7,0.24,0.32,9,1,0.023,20,109,21,0.99262,3.34,11,0.35,12.6,6
5.9,0.17,0.29,3.1,0.9,0.03,32,123,43,0.98913,3.41,54,0.33,13.7,7
5.9,0.2,0.23,1.5,0.55,0.037,38,93,50,0.99021,3.36,56,0.49,12,6
6.6,0.32,0.26,4.6,0.8,0.031,26,120,38,0.99198,3.4,74,0.73,12.5,7
5.9,0.12,0.27,4.8,0.55,0.03,40,110,30,0.99226,3.55,10,0.68,12.1,6
5.9,0.18,0.29,4.6,1,0.032,68,137,30,0.99159,3.21,35,0.38,11.3,6
5.9,0.2,0.23,1.5,0.55,0.037,38,93,45,0.99021,3.36,26,0.49,12,6
5.4,0.17,0.27,2.7,0.75,0.049,28,104,30,0.99224,3.46,22,0.55,10.3,6
6.1,0.21,0.3,6.3,0.7,0.039,47,136,22,0.99068,3.27,88,0.31,12.7,6
7.3,0.25,0.26,7.2,0.65,0.048,52,207,39,0.99587,3.12,29,0.37,9.2,5
7.3,0.25,0.26,7.2,0.55,0.048,52,207,39,0.99587,3.12,25,0.37,9.2,5
6.2,0.22,0.3,12.4,0.9,0.054,108,152,36,0.99728,3.1,34,0.47,9.5,6
6.5,0.27,0.19,6.6,0.5,0.045,98,175,29,0.99364,3.16,37,0.34,10.1,6
6.5,0.27,0.19,6.6,0.55,0.045,98,175,38,0.99364,3.16,41,0.34,10.1,6
6.6,0.39,0.22,4,0.75,0.038,17,98,37,0.99018,3.25,18,0.53,13,7
6,0.31,0.38,4.8,0.9,0.04,41,101,28,0.98968,3.24,69,0.56,13.1,6
8.4,0.23,0.32,1.3,1,0.048,59,113,46,0.99178,3.1,71,0.55,11,6
7.3,0.25,0.26,7.2,1,0.048,52,207,27,0.99587,3.12,1,0.37,9.2,5
6,0.22,0.25,11.1,0.85,0.056,112,177,40,0.9961,3.08,5,0.36,9.4,6
6.2,0.22,0.3,12.4,0.85,0.054,108,152,33,0.99728,3.1,88,0.47,9.5,6
6.1,0.23,0.27,9.8,0.65,0.055,74,134,27,0.99534,3.16,50,0.4,10.2,6
6.5,0.27,0.19,6.6,0.5,0.045,98,175,39,0.99364,3.16,11,0.34,10.1,6
7.3,0.36,0.54,13.3,0.55,0.054,63,193,20,0.99864,3.06,54,0.49,8.6,4
7.6,0.37,0.51,11.7,0.5,0.094,58,181,30,0.99776,2.91,32,0.51,9,5
6.7,0.26,0.51,8,0.95,0.062,50,194,21,0.99545,3.13,75,0.5,9.6,5
7.4,0.22,0.27,1.6,0.95,0.057,45,98,29,0.99299,3.29,79,0.44,9.9,7
6.1,0.22,0.28,16.55,0.8,0.059,54,135,45,0.99665,3.2,44,0.38,10.5,5
7.1,0.28,0.31,1.5,0.6,0.053,20,98,48,0.99069,3.15,83,0.5,11.4,5
6.5,0.35,0.31,10.2,0.75,0.069,58,170,18,0.99692,3.18,82,0.49,9.4,5
6.8,0.73,0.2,6.6,0.55,0.054,25,65,16,0.99324,3.12,81,0.28,11.1,4
6,0.28,0.24,17.8,0.75,0.047,42,111,44,0.99896,3.1,20,0.45,8.9,6
6,0.28,0.24,17.8,0.95,0.047,42,111,45,0.99896,3.1,32,0.45,8.9,6
7.1,0.2,0.37,1.5,0.9,0.049,28,129,43,0.99226,3.15,93,0.52,10.8,5
6.8,0.33,0.31,7.4,0.65,0.045,34,143,35,0.99226,3.06,87,0.55,12.2,6
6,0.28,0.24,17.8,0.7,0.047,42,111,35,0.99896,3.1,38,0.45,8.9,6
7.2,0.24,0.36,2,0.6,0.029,21,63,48,0.99076,3.13,87,0.63,12.5,6
6.8,0.33,0.31,7.4,0.7,0.045,34,143,26,0.99226,3.06,28,0.55,12.2,6
7.2,0.24,0.36,2,0.9,0.029,21,63,21,0.99076,3.13,17,0.63,12.5,6
6,0.28,0.24,17.8,0.6,0.047,42,111,17,0.99896,3.1,20,0.45,8.9,6
6.2,0.27,0.26,12.1,0.7,0.046,43,127,16,0.9951,3.16,23,0.37,10.8,6
6.4,0.38,0.26,8.2,0.6,0.043,28,98,19,0.99234,2.99,84,0.31,11.4,6
7.1,0.2,0.37,1.5,1,0.049,28,129,24,0.99226,3.15,91,NA,10.8,5
6,0.21,0.3,8.7,0.95,0.036,47,127,45,0.99368,3.18,10,0.39,10.6,5
7,0.34,0.1,3.5,0.75,0.044,17,63,40,0.9937,3.01,89,0.39,9.2,5
5.9,0.435,0.16,6.4,0.5,0.031,21,134,12,0.99151,3.24,5,0.46,12.2,6
7,0.25,0.33,2.1,0.65,0.021,17,76,36,0.99021,3.26,46,0.45,12.3,6
6.7,0.26,0.29,7.7,0.9,0.038,40,179,48,0.99479,3.23,23,0.56,10.4,6
7,0.24,0.3,12.3,0.7,0.035,72,172,33,0.9954,2.99,21,0.57,10.4,6
8.5,0.23,0.34,1.3,0.65,0.035,54,110,36,0.99176,3.07,15,0.55,11,7
6,0.21,0.3,8.7,0.95,0.036,47,127,48,0.99368,3.18,31,0.39,10.6,5
7,0.34,0.1,3.5,1,0.044,NA,63,11,0.9937,3.01,96,0.39,9.2,5
4.8,0.65,0.12,1.1,0.9,0.013,4,10,38,0.99246,3.32,75,0.36,13.5,4
6.1,0.22,0.38,2.8,1,0.144,12,65,20,0.9908,2.95,14,0.64,11.4,6
5.8,0.27,0.26,3.5,0.75,0.071,26,69,44,0.98994,3.1,29,0.38,11.5,6
5,0.455,0.18,1.9,0.55,0.036,33,106,10,0.98746,3.21,7,0.83,14,7
6.5,0.33,0.3,3.8,0.7,0.036,34,88,32,0.99028,3.25,50,0.63,12.5,7
6.5,0.33,0.3,3.8,1,0.036,34,88,44,0.99028,3.25,91,0.63,12.5,7
6.7,0.31,0.3,2.4,0.6,0.038,30,83,40,0.98867,3.09,24,0.36,12.8,7
6.2,0.39,0.24,4.8,0.7,0.037,45,138,28,0.99174,3.23,13,0.43,11.2,7
6.2,0.39,0.24,4.8,0.9,0.037,45,138,25,0.99174,3.23,17,0.43,11.2,7
7.1,0.37,0.3,6.2,0.85,0.04,49,139,39,0.99021,3.17,100,0.27,13.6,6
7.2,0.23,0.82,1.3,1,0.149,70,109,40,0.99304,2.93,56,0.42,9.2,6
6.5,0.33,0.3,3.8,0.75,0.036,34,88,43,0.99028,3.25,14,0.63,12.5,7
7.2,0.25,0.32,1.5,0.85,0.054,24,105,21,0.99154,3.17,12,0.48,11.1,6
6.2,0.39,0.24,4.8,0.65,0.037,45,138,18,0.99174,3.23,73,0.43,11.2,7
4.7,0.455,0.18,1.9,0.95,0.036,33,106,35,0.98746,3.21,4,0.83,14,7
7.1,0.37,0.3,6.2,0.5,0.04,49,139,36,0.99021,3.17,53,0.27,13.6,6
6.2,0.28,0.51,7.9,0.85,0.056,49,206,20,0.9956,3.18,38,0.52,9.4,5
6.4,0.35,0.28,1.6,1,0.037,31,113,47,0.98779,3.12,49,0.4,14.2,7
6.6,0.31,0.28,1.4,0.6,0.035,28,107,10,0.98836,3,38,0.4,13.2,6
7.4,0.25,0.37,2.6,0.6,0.05,24,132,11,0.99138,3.04,29,0.53,11.2,6
7.3,0.36,0.34,14.8,0.8,0.057,46,173,44,0.99751,3.14,24,0.57,10.2,5
6.7,0.31,0.3,2.4,0.5,0.038,30,83,49,0.98867,3.09,6,0.36,12.8,7
8.6,0.31,0.3,0.9,1,0.045,16,109,49,0.99249,2.95,19,0.39,10.1,5
8.6,0.31,0.3,0.9,0.55,0.045,16,109,36,0.99249,2.95,38,0.39,10.1,5
8.6,0.22,0.33,1.2,0.65,0.031,38,95,37,0.99239,2.83,34,0.31,10.3,5
6.9,0.14,0.29,9.9,0.5,0.056,30,91,35,0.99512,3.19,64,0.33,9.9,6
6.5,0.22,0.31,3.9,0.6,0.046,17,106,49,0.99098,3.15,61,0.31,11.5,5
6.6,0.32,0.47,15.6,1,0.063,27,173,25,0.99872,3.18,22,0.56,9,5
6.6,0.32,0.47,15.6,1,0.063,27,173,16,0.99872,3.18,0,0.56,9,5
6.1,0.28,0.26,1.5,0.9,0.03,25,101,19,0.98894,3.03,55,0.41,12.1,6
6.2,0.3,0.28,1.6,0.8,0.036,28,106,29,0.988245,3.14,8,0.41,13.3,6
6.9,0.22,0.28,7.8,0.55,0.05,43,116,20,0.99326,3.22,4,0.6,11.5,8
8.7,0.31,0.21,5.6,0.75,0.039,28,67,39,0.99328,2.96,36,0.52,11,4
7.3,0.27,0.3,1.3,0.8,0.04,26,84,30,0.99222,3.28,22,0.53,10.7,6
7,0.46,0.2,16.7,0.75,0.046,50,184,37,0.99898,3.08,56,0.56,9.4,5
5.7,0.23,0.25,7.95,0.5,0.042,16,108,18,0.99486,3.44,90,0.61,10.3,6
6.5,0.36,0.36,6.7,0.6,0.185,51.5,151,43,0.99528,3.17,47,0.42,9.3,5
8.2,0.18,0.38,1.1,0.55,0.04,41,92,44,0.99062,2.88,55,0.6,12,6
6.2,0.27,0.32,6.3,0.7,0.048,47,159,31,0.99282,3.21,63,0.6,11,6
6.9,0.4,0.37,8.9,0.9,0.053,36,148,43,0.996,3.16,29,0.5,9.3,5
4.9,0.345,0.34,1,0.65,0.068,32,143,42,0.99138,3.24,24,0.4,10.1,5
7.2,0.23,0.39,1.5,0.75,0.053,26,106,20,0.99166,3.18,64,0.47,11.1,6
6.4,0.2,0.15,6.6,0.8,0.046,26,113,46,0.99408,2.99,46,0.58,9.9,6
6.1,0.27,0.32,6.2,1,0.048,47,161,19,0.99281,3.22,80,0.6,11,6
6.2,0.27,0.32,6.3,0.9,0.048,47,159,45,0.99282,3.21,11,0.6,11,6
6,0.3,0.33,2.1,0.9,0.042,31,127,40,0.98964,3.32,41,0.42,12.5,6
6.1,0.3,0.32,2.2,0.7,0.042,NA,142,50,0.98952,3.31,75,0.44,12.7,7
5.7,0.14,0.3,5.4,0.9,0.045,NA,105,30,0.99469,3.32,88,0.45,9.3,5
6.9,0.4,0.37,8.9,0.9,0.053,36,148,27,0.996,3.16,33,0.5,9.3,5
4.9,0.345,0.34,1,0.85,0.068,32,143,29,0.99138,3.24,71,0.4,10.1,5
6.3,0.33,0.2,17.9,0.65,0.066,36,161,36,0.9991,3.14,44,0.51,8.8,5
7,0.16,0.3,2.6,0.6,0.043,34,90,24,0.99047,2.88,84,0.47,11.2,6
8.4,0.22,0.3,1.3,0.75,0.038,45,122,22,0.99178,3.13,23,0.54,10.8,7
6.3,0.33,0.2,17.9,0.6,0.066,36,161,35,0.9991,3.14,43,0.51,8.8,5
7,0.16,0.3,2.6,0.85,0.043,34,90,10,0.99047,2.88,87,0.47,11.2,6
5.4,0.24,0.18,2.3,1,0.05,22,145,43,0.99207,3.24,3,0.46,10.3,5
7.7,0.31,0.36,4.3,0.65,0.026,15,87,18,0.99152,3.11,28,0.48,12,5
5.6,0.185,0.19,7.1,0.65,0.048,36,110,23,0.99438,3.26,88,0.41,9.5,6
5.6,0.185,0.19,7.1,1,0.048,36,110,14,0.99438,3.26,15,0.41,9.5,6
6.6,0.43,0.24,11.9,0.9,0.04,54,159,47,0.99622,3.14,53,0.54,9.8,6
7.6,0.39,0.46,11.7,0.9,0.084,55,170,19,0.99773,2.91,45,0.51,9,5
7.2,0.58,0.27,5.8,0.55,0.032,40,118,26,0.99088,3.17,6,0.53,13,7
6,0.34,0.32,3.8,0.55,0.044,13,116,21,0.99108,3.39,36,0.44,11.8,7
7.5,0.35,0.48,12.4,0.8,0.056,61,176.5,48,0.99803,2.97,28,0.52,8.8,5
7.3,0.38,0.23,6.5,0.5,0.05,18,102,14,0.99304,3.1,6,0.55,11.2,4
5.4,0.185,0.19,7.1,0.85,0.048,36,110,11,0.99438,3.26,3,0.41,9.5,6
6.3,0.27,0.51,7.6,1,0.049,35,200,15,0.99548,3.16,10,0.54,9.4,4
6.5,0.29,0.52,7.9,0.8,0.049,35,192,22,0.99551,3.16,78,0.51,9.5,6
6.4,0.17,0.3,2.8,0.75,0.034,33,125,37,0.99152,3.03,60,0.49,10.4,6
6.7,0.18,0.31,10.6,1,0.035,42,143,48,0.99572,3.08,91,0.49,9.8,7
6.4,0.17,0.3,2.8,0.65,0.034,33,125,49,0.99152,3.03,37,0.49,10.4,6
6.8,0.37,0.67,1.5,0.55,0.175,16,98,45,0.99244,3.06,28,0.56,10.3,6
6.3,0.27,0.51,7.6,0.8,0.049,35,200,26,0.99548,3.16,40,0.54,9.4,4
6.5,0.29,0.52,7.9,0.5,0.049,35,192,10,0.99551,3.16,24,0.51,9.5,6
6.1,0.24,0.26,1.7,0.95,0.033,61,134,45,0.9903,3.19,19,0.81,11.9,7
7,0.32,0.29,7.6,0.5,0.025,35,124,25,0.99162,3.15,39,0.65,12.8,7
6.9,0.27,0.25,7.5,0.85,0.03,18,117,14,0.99116,3.09,4,0.38,13,6
6.5,0.29,0.53,1.7,0.95,0.04,41,192,35,0.9922,3.26,68,0.59,10.4,7
6.5,0.29,0.52,1.7,0.95,0.034,41,193,12,0.99223,3.25,20,0.59,10.4,6
6.1,0.22,0.25,12.1,1,0.035,54,135,38,0.99481,3.21,13,0.4,10.7,5
6.3,0.22,0.27,4.5,0.5,0.036,81,157,32,0.9928,3.05,21,0.76,10.7,7
6.1,0.24,0.26,1.7,0.8,0.033,61,134,26,0.9903,3.19,36,0.81,11.9,7
5.6,0.23,0.25,8,1,0.043,31,101,39,0.99429,3.19,31,0.42,10.4,6
7,NA,0.29,7.6,1,0.025,35,124,38,0.99162,3.15,43,0.65,12.8,7
6.8,0.11,0.27,8.6,0.5,0.044,45,104,43,0.99454,3.2,36,0.37,9.9,6
6.8,0.11,0.27,8.6,0.9,0.044,45,104,22,0.99454,3.2,100,0.37,9.9,6
7.3,0.23,0.41,14.6,0.7,0.048,73,223,42,0.99863,3.16,58,0.71,9.4,6
6.1,0.2,0.17,1.6,0.95,0.048,46,129,12,0.991,3.3,96,0.43,11.4,6
6.8,0.11,0.27,8.6,1,0.044,45,104,32,0.99454,3.2,56,0.37,9.9,6
7.3,0.23,0.41,14.6,0.8,0.048,73,223,44,0.99863,3.16,33,0.71,9.4,6
6.9,0.2,0.41,1.1,0.6,0.06,36,104,15,0.99317,2.99,71,0.39,9.2,5
6.7,0.19,0.32,3.7,0.75,0.041,26,76,49,0.99173,2.9,60,0.57,10.5,7
6.7,0.28,0.34,8.9,0.85,0.048,32,111,14,0.99455,3.25,39,0.54,11,7
6.7,0.28,0.34,8.9,0.55,0.048,32,111,18,0.99455,3.25,75,0.54,11,7
8,0.37,0.31,4.7,0.65,0.038,3,127,28,0.99186,2.9,11,0.72,12.1,5
6.7,0.28,0.34,8.9,0.95,0.048,32,111,10,0.99455,3.25,36,0.54,11,7
6,0.26,0.29,3.1,0.8,0.041,37,144,42,0.98944,3.22,83,0.39,12.8,7
6.4,0.24,0.49,5.8,0.95,0.053,25,120,12,0.9942,3.01,5,0.98,10.5,6
6.4,0.24,0.49,5.8,0.7,0.053,25,120,42,0.9942,3.01,81,0.98,10.5,6
6.4,0.24,0.49,5.8,0.75,0.053,25,120,22,0.9942,3.01,53,0.98,10.5,6
6.4,0.25,0.57,1,0.9,0.062,21,122,43,0.99238,3,21,0.4,9.5,5
6.1,0.25,0.48,15.8,0.7,0.052,25,94,36,0.99782,3.07,68,0.45,9.2,6
6.8,0.14,0.35,1.5,0.6,0.047,40,117,24,0.99111,3.07,65,0.72,11.1,6
6.5,0.38,0.26,5.2,0.55,0.042,33,112,29,0.99067,3.06,28,0.5,12.3,7
6.8,0.14,0.35,1.5,0.5,0.047,40,117,22,0.99111,3.07,50,0.72,11.1,6
5.4,0.15,0.32,2.5,0.9,0.037,10,51,19,0.98878,3.04,36,0.58,12.6,6
6.4,0.25,0.57,1,0.6,0.062,21,122,23,0.99238,3,5,0.4,9.5,5
6.1,0.25,0.48,15.8,0.5,0.052,25,94,30,0.99782,3.07,14,0.45,9.2,6
6.8,0.22,0.32,5.9,0.5,0.054,40,152,32,0.9938,3.2,40,0.57,10.8,6
7.2,0.21,0.29,3.1,0.9,0.044,39,122,22,0.99143,3,65,0.6,11.3,6
6,0.26,0.29,3.1,0.5,0.041,37,144,43,0.98944,3.22,56,0.39,12.8,7
6.4,0.24,0.49,5.8,0.8,0.053,25,120,48,0.9942,3.01,95,0.98,10.5,6
6.5,0.46,0.24,11.5,0.9,0.051,56,171,46,0.99588,3.08,91,0.56,9.8,6
6.5,0.18,0.48,18,0.75,0.054,56,183,48,1.00038,2.98,40,0.61,8.5,6
6.2,0.32,0.12,4.8,0.55,0.054,6,97,26,0.99424,3.16,58,0.5,9.3,5
7.2,0.4,0.24,8.5,0.9,0.055,45,151,29,0.99626,3.2,51,0.52,9.2,5
5.9,0.23,0.24,1.6,0.95,0.037,NA,115,27,0.99076,3.21,91,0.51,11.4,6
6.4,0.18,0.48,18,0.9,0.054,56,183,28,1.00038,2.98,1,0.61,8.5,6
6.2,0.32,0.12,4.8,0.8,0.054,6,97,41,0.99424,3.16,33,0.5,9.3,5
6.4,0.37,0.12,5.9,0.6,0.056,6,91,35,0.99536,3.06,43,0.46,8.4,4
7,0.23,0.42,1.1,1,0.062,35,100,23,0.99318,3.04,39,0.4,9.2,5
7.2,0.4,0.24,8.5,0.5,0.055,45,151,19,0.99626,3.2,75,0.52,9.2,5
7.6,0.19,0.37,13.1,0.7,0.033,52,151,23,0.99726,3.18,11,0.79,10.4,6
6,0.28,0.27,4.1,0.85,0.046,50,147,23,0.99126,3.27,4,0.56,11.6,6
6.2,0.32,0.45,2.9,0.55,0.029,37,94,19,0.98998,3.25,91,0.6,12.4,6
7.6,0.19,0.37,13.1,0.8,0.033,52,151,25,0.99726,3.18,68,0.79,10.4,6
6.4,0.26,0.26,1.1,0.65,0.052,22,176,47,0.99304,3.09,47,0.54,9.3,5
5.9,0.25,0.27,1.5,0.65,0.029,37,81,16,0.9892,3.2,41,0.46,12.2,6
6.1,0.28,0.3,7.75,0.9,0.031,33,139,39,0.99296,3.22,39,0.46,11,6
6.9,0.19,0.38,1.15,0.75,0.023,30,105,31,0.99047,3.11,22,0.38,11.4,5
6.4,0.29,0.57,1,0.5,0.06,15,120,15,0.9924,3.06,42,0.41,9.5,5
6.8,0.27,0.22,17.8,0.6,0.034,16,116,46,0.9989,3.07,6,0.53,9.2,5
7.5,0.26,0.38,5.7,0.8,0.021,23,125,27,0.99338,3.13,2,0.62,11.1,6
6.8,0.27,0.22,17.8,0.5,0.034,16,116,11,0.9989,3.07,100,0.53,9.2,5
6.4,0.2,0.22,7.4,1,0.032,53,172,43,0.99404,3.24,54,0.58,11,6
7.3,0.33,0.22,1.4,0.5,0.041,40,177,42,0.99287,3.14,50,0.48,9.9,5
7.3,0.34,0.22,1.4,0.65,0.044,43,176,40,0.99286,3.14,43,0.46,9.9,5
6.4,0.29,0.57,1,0.95,0.06,15,120,42,0.9924,3.06,42,0.41,9.5,5
6.1,1.1,0.16,4.4,0.7,0.033,8,109,27,0.99058,3.35,91,0.47,12.4,4
6.3,0.24,0.29,1.6,0.9,0.052,48,185,16,0.9934,3.21,60,0.5,9.4,5
6.2,0.24,0.22,7.9,0.55,0.053,45,149,11,0.99545,3.23,6,0.52,9.3,5
7.4,0.16,0.27,15.5,1,0.05,25,135,24,0.9984,2.9,63,0.43,8.7,7
7.4,0.16,0.27,15.5,0.5,0.05,25,135,41,0.9984,2.9,35,0.43,8.7,7
7.4,0.16,0.27,15.5,0.8,0.05,25,135,29,0.9984,2.9,22,0.43,8.7,7
7.4,0.16,0.27,15.5,0.75,0.05,25,135,13,0.9984,2.9,10,0.43,8.7,7
7.2,0.17,0.28,17.55,1,0.05,33,154,31,0.99971,2.94,12,0.43,9,7
6.9,0.19,0.35,13.5,0.55,0.038,49,118,41,0.99546,3,62,0.63,10.7,6
6.9,0.19,0.35,13.5,0.7,0.038,49,118,44,0.99546,3,95,0.63,10.7,6
6.8,0.16,0.36,1.3,0.5,0.034,32,98,21,0.99058,3.02,57,0.58,11.3,6
7.4,0.16,0.27,15.5,0.65,0.05,25,135,24,0.9984,2.9,56,0.43,8.7,7
6.8,0.3,0.27,11.6,0.75,0.028,22,97,22,0.99314,2.96,66,0.38,11.7,6
6.2,0.24,0.22,7.9,0.65,0.053,45,149,18,0.99545,3.23,33,0.52,9.3,5
7.4,0.16,0.27,15.5,0.6,0.05,25,135,44,0.9984,2.9,48,0.43,8.7,7
7.2,0.17,0.28,17.55,0.9,0.05,33,154,46,0.99971,2.94,62,0.43,9,7
6.8,0.3,0.27,11.6,0.55,0.028,22,97,20,0.99314,2.96,5,0.38,11.7,6
6.5,0.43,0.18,13.15,0.85,0.032,25,131,27,0.99565,3.23,72,0.51,10.7,5
6.6,0.17,0.36,1.9,0.9,0.036,38,110,41,0.99056,3.05,93,0.54,11.4,6
6.9,0.19,0.35,13.5,0.95,0.038,49,118,35,0.99546,3,16,0.63,10.7,6
6.8,0.16,0.36,1.3,0.6,0.034,32,98,15,0.99058,3.02,94,0.58,11.3,6
6.4,0.41,0.01,6.1,0.7,0.048,20,70,44,0.99362,3.19,83,0.42,10,5
6.4,0.41,0.01,6.1,0.9,0.048,20,70,35,0.99362,3.19,42,0.42,10,5
7.4,0.36,0.32,1.9,0.6,0.036,27,119,32,0.99196,3.15,43,0.49,11.2,6
6.1,0.17,0.21,1.9,0.5,0.09,44,130,26,0.99255,3.07,48,0.41,9.7,5
5.5,0.28,0.21,1.6,1,0.032,23,85,26,0.99027,3.42,16,0.42,12.5,5
6.6,0.5,0.26,11.3,0.6,0.029,32,110,35,0.99302,3.27,93,0.78,12.9,8
7.1,0.44,0.27,8.4,0.5,0.057,60,160,46,0.99257,3.16,47,0.36,11.8,6
6.9,0.38,0.28,8.3,0.6,0.062,22,166,26,0.99506,3.16,53,0.72,10.6,5
7.1,0.44,0.27,8.4,0.55,0.057,60,160,38,0.99257,3.16,0,0.36,11.8,6
6.2,0.24,0.28,12.2,0.5,0.049,54,133,44,0.9952,3.19,21,0.37,10.7,6
6.1,0.28,0.27,8,1,0.048,41,162,33,0.99498,3.21,54,0.51,9.9,5
7.6,0.26,0.32,1.3,0.65,0.048,23,76,39,0.9903,2.96,51,0.46,12,6
7.5,0.16,0.38,12.7,0.65,0.043,70.5,163,40,0.99706,3.15,45,0.82,10.4,7
6.5,0.36,0.16,1.3,0.75,0.054,11,107,15,0.99398,3.19,90,0.39,8.5,5
6.6,0.35,0.19,10.5,0.85,0.06,15,82,40,0.99588,3.13,23,0.38,9.9,4
5.7,0.25,0.26,12.5,0.9,0.049,52.5,120,14,0.99691,3.08,41,0.45,9.4,6
7.4,0.37,0.26,9.6,0.65,0.05,33,134,22,0.99608,3.13,88,0.46,10.4,5
5.7,0.25,0.21,1.5,0.6,0.044,21,108,48,0.99142,3.3,38,0.59,11,6
5.8,0.23,0.21,1.5,0.65,0.044,21,110,48,0.99138,3.3,32,0.57,11,6
5.4,0.265,0.28,7.8,0.5,0.052,27,91,11,0.99432,3.19,73,0.38,10.4,6
5.7,0.25,0.27,10.8,0.7,0.05,58,116,30,0.99592,3.1,9,0.5,9.8,6
5.7,0.25,0.26,12.5,0.85,0.049,52.5,106,44,0.99691,3.08,64,0.45,9.4,6
5.9,0.23,0.28,8.6,0.8,0.046,37,142,41,0.99432,3.23,97,0.53,10.6,6
6.2,0.3,0.32,1.2,0.5,0.052,32,185,49,0.99266,3.28,81,0.44,10.1,5
6.5,0.33,0.24,14.5,0.75,0.048,20,96,11,0.99456,3.06,44,0.3,11.5,8
7.4,0.26,0.29,3.7,0.6,0.048,14,73,33,0.9915,3.06,13,0.45,11.4,6
7,0.2,0.4,1.1,0.85,0.058,30,93,11,0.99322,3.03,8,0.38,9.2,6
6.5,0.21,0.42,1.1,0.85,0.059,33,101,32,0.9927,3.12,65,0.38,9.7,6
7.3,0.25,0.27,3.8,0.6,0.047,16,79,27,0.99173,3.07,92,0.46,11.3,6
6.8,0.27,0.24,4.6,0.85,0.098,36,127,42,0.99412,3.15,46,0.49,9.6,6
6.7,0.24,0.3,10.2,1,0.07,44,179,35,0.99666,2.86,47,0.46,8.9,6
6.4,0.14,0.28,7.9,0.7,0.057,21,82,49,0.99425,3.26,18,0.36,10,6
6.4,0.5,0.2,2.4,0.5,0.059,19,112,12,0.99314,3.18,89,0.4,9.2,6
6.6,0.41,0.27,10.7,0.55,0.11,20,103,20,0.99672,3.08,100,0.41,9,6
6.4,0.25,0.28,4.9,0.65,0.03,29,98,45,0.99024,3.09,91,0.58,12.8,7
6.6,0.41,0.27,10.7,0.9,0.11,20,103,24,0.99672,3.08,26,0.41,9,6
8,0.25,0.35,1.1,0.6,0.054,13,136,20,0.99366,3.08,93,0.55,9.5,5
6.4,0.14,0.28,7.9,0.75,0.057,21,82,31,0.99425,3.26,68,0.36,10,6
6.6,0.21,0.34,5.6,0.55,0.046,30,140,39,0.99299,3.22,79,0.38,11,5
6.4,0.5,0.2,2.4,0.65,0.059,19,112,23,0.99314,3.18,66,0.4,9.2,6
6.3,0.29,0.23,14.2,0.7,0.037,24,99,46,0.99528,3.08,68,0.38,10.6,6
6.9,0.37,0.23,9.5,0.55,0.057,54,166,38,0.99568,3.23,6,0.42,10,5
6.9,0.37,0.23,9.5,0.8,0.057,54,166,24,0.99568,3.23,38,0.42,10,5
5.7,0.31,0.28,4.1,0.75,0.03,22,86,41,0.99062,3.31,56,0.38,11.7,7
6.9,0.45,0.27,4.7,0.85,0.035,17,80,37,0.99058,3.12,63,0.36,12.5,7
6.9,0.3,0.45,1.4,0.7,0.039,36,122,40,0.99059,3.07,67,0.47,11.1,7
5.3,0.23,0.56,0.9,0.65,0.041,46,141,21,0.99119,3.16,55,0.62,9.7,5
6.8,0.3,0.26,20.3,0.9,0.037,45,150,41,0.99727,3.04,94,0.38,12.3,6
6.7,0.28,0.42,3.5,0.5,0.035,43,105,15,0.99021,3.18,30,0.38,12.2,6
5,0.255,0.22,2.7,0.5,0.043,46,153,36,0.99238,3.75,45,0.76,11.3,6
7.6,0.4,0.27,1.2,0.55,0.053,23,193,45,0.99164,3.22,84,0.38,11.6,5
5.5,0.21,0.25,1.2,0.7,0.04,18,75,38,0.99006,3.31,82,0.56,11.3,6
6,0.2,0.25,2,0.7,0.041,30,95,23,0.99078,3.27,17,0.56,11.1,6
